"_","Id","OwnerId","IsDeleted","Process_Flow__r","Process_Flow__r.Name","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","Activate_On_Creation__c","Active__c","Choose_Next_Owner__c","Conditional_Required_More_Info_Allowed__c","Department_Queue__c","Department__c","Description__c","Dont_Activate__c","Duration_To_Complete_In_Days__c","Duration_To_Complete_In_Hourss__c","Escalation_assigner__c","Escalation_assigner_time__c","Execute_on_submit__c","Expression__c","Field_Rendering__c","Fields_Display_Query__c","Form_Rendering__c","Is_Assigned_TO__c","Is_Multi_Select_Reopen__c","Is_Process_End__c","Is_Reject_Button_Required__c","Is_Required_More_Button_Required__c","Is_Review_Comments_Req__c","Is_Sequence_Business_Process_Available__c","Is_Single_Level_Required_Info__c","Is_Submit_to_Next_Department_Required__c","Is_check_List__c","Next_Approver_CC_Addresses__c","Next_Approver_Email_Template_Name__c","Owner_Assignment__c","Previous_Approver_s_Email_Template_Name__c","Process_Flow__c","Process_Identifier_Option_Values__c","Process_Identifier__c","Rejection_Email_Template_Name__c","Section_Number__c","Send_Approved_Email_to_Previous_Approver__c","Setp_No__c","Skip_Step_To_Reopen__c","Step_Entry_Criteria__c","Step_Name__c","User__c","View_review_comments__c","canMassUpdate__c","isSingleUser__c","section_Name__c"
"[Process_Flow_Step__c]","a0Fg50000027NBtEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1390","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops APN and GRN Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","Advanced Payment","","5","false","12","false","","Marketing Ops APN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NBuEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1391","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","PO Creation","false","","48","","","false","","false","","false","false","false","false","true","true","false","true","false","false","false","","","","","a0Gg500000286gXEAQ","","","","4","false","11","false","","PO Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027NBvEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1392","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","Deferred Payment","","5","false","12","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NBwEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1393","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","Advanced Payment","","5","false","13","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NDFEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1334","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nH","CRM","Initiate Escrow Regularization - CRM","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","1","false","1","false","1 OR 2","Initiate Escrow Regularization - CRM","","false","false","false","CRM"
"[Process_Flow_Step__c]","a0Fg50000027NDGEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1335","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Verify Funds - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","2","false","2","false","","Verify Funds - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027NDHEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1336","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Bank Payment Note And Initiation Copy - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","2","false","3","false","","Bank Payment Note And Initiation Copy - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027NDIEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1337","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nF","Audit","Internal Approvals - Audit","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","3","false","4","false","","Internal Approvals - Audit","","false","false","false","Audit"
"[Process_Flow_Step__c]","a0Fg50000027NDJEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1338","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Post-Approval Actions - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","4","false","5","false","","Post-Approval Actions - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027NDKEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1339","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Signatory Verification 1 - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","5","false","6","false","","Signatory Verification 1 - Account","","false","false","false","Account - Signatory"
"[Process_Flow_Step__c]","a0Fg50000027NDLEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1340","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Cheque Collection - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","6","false","8","false","","Cheque Collection - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027NDMEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1341","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Cheque Clearance & BRC - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","6","false","9","false","","Cheque Clearance & BRC - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027NDNEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-1342","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","TAS Reference Details - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","6","false","10","false","","TAS Reference Details - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027NDOEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1343","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Proposal review and Vendor confirmation","false","2","","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","1","false","3","false","","Proposal review and Vendor confirmation","","false","false","false","Initiation and Submission"
"[Process_Flow_Step__c]","a0Fg50000027NErEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1344","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Line Manager Approval","false","","12","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","1","false","4","false","","Line Manager Approval","","false","false","false","Initiation and Submission"
"[Process_Flow_Step__c]","a0Fg50000027NEsEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1345","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","HOD Approval","false","","12","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","1","false","5","false","","HOD Approval","","false","false","false","Initiation and Submission"
"[Process_Flow_Step__c]","a0Fg50000027NEtEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1346","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Procurement- Vendor Costing","false","2","","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","2","false","6","false","","Procurement- Vendor Costing","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NEuEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1347","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","GM Procurement Approval","false","","12","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","2","false","7","false","","GM Procurement Approval","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NEvEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1348","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","GCSMO Office","GCSMO Approval","false","","12","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","2","false","9","false","","GCSMO Approval","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NEwEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1349","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","PR Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","3","false","10","false","","PR Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027NExEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1350","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","PO Creation","false","","48","","","false","","false","","false","false","false","false","true","true","false","true","false","false","false","","","","","a0Gg50000028DVCEA2","","","","3","false","11","false","","PO Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027NEyEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1351","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops APN and GRN Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","Advanced Payment","","4","false","12","false","","Marketing Ops APN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NEzEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1352","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","Deferred Payment","","4","false","12","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NF0EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1353","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","Advanced Payment","","4","false","13","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NGTEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Events Approval Non Digital Open House","PFS-1414","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Channel Partner","Channel Relationship Head Approval is required.","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg500000281TJEAY","","","","1","false","5","false","","Pending with CHRM TL","","false","false","false","1"
